Iteration,Total_Wall_ms,HW_Write_ms,HW_Compute_ms,HW_Read_ms,SW_Overhead_ms
506,0.286895,0.035086,0.161866,0.021956,0.067987
507,0.350654,0.02484,0.176923,0.03756,0.111331
508,0.339932,0.029028,0.214653,0.025529,0.070722
509,0.437023,0.025169,0.251259,0.037977,0.122618
510,0.29662,0.029256,0.162078,0.024935,0.080351
511,0.50742,0.025646,0.276499,0.064074,0.141201
512,0.290856,0.039964,0.103732,0.019829,0.127331
513,0.556813,0.027156,0.370879,0.037499,0.121279
514,0.236823,0.032151,0.101473,0.022053,0.081146
515,0.366156,0.028116,0.177133,0.044726,0.116181
516,0.322672,0.026949,0.190187,0.022119,0.083417
517,0.348189,0.028943,0.165926,0.037249,0.116071
518,0.338706,0.024571,0.214517,0.022756,0.076862
519,0.264036,0.025866,0.084043,0.03748,0.116647
520,0.421629,0.02472,0.299004,0.019598,0.078307
521,0.309975,0.029128,0.123143,0.037362,0.120342
522,0.276989,0.0226,0.16442,0.02036,0.069609
523,0.63859,0.029007,0.450592,0.037204,0.121787
524,0.273774,0.025591,0.138533,0.022762,0.086888
525,0.541098,0.029273,0.354084,0.038209,0.119532
526,0.270763,0.027158,0.136439,0.019851,0.087315
527,0.342252,0.02906,0.155237,0.038124,0.119831
528,0.27921,0.025192,0.150708,0.020349,0.082961
529,0.352138,0.029987,0.175735,0.037869,0.108547
530,0.319291,0.025141,0.186838,0.020358,0.086954
531,0.388406,0.028828,0.187773,0.037764,0.134041
532,0.222033,0.024202,0.10513,0.020749,0.071952
533,0.319723,0.023931,0.145198,0.037544,0.11305
534,0.26219,0.024631,0.138087,0.020962,0.07851
535,0.303546,0.027853,0.117515,0.037953,0.120225
536,0.269307,0.026376,0.130943,0.026618,0.08537
537,0.31789,0.027089,0.128764,0.037938,0.124099
538,0.267323,0.024406,0.139529,0.019704,0.083684
539,0.397457,0.028645,0.21408,0.037438,0.117294
540,0.252818,0.024477,0.117269,0.020138,0.090934
541,0.329166,0.027915,0.142737,0.037829,0.120685
542,0.56404,0.023639,0.41939,0.047645,0.073366
543,0.29929,0.034069,0.111623,0.037716,0.115882
544,0.253879,0.028357,0.12121,0.019555,0.084757
545,0.307598,0.027885,0.128405,0.037238,0.11407
546,0.242181,0.028808,0.115975,0.023078,0.07432
547,0.746444,0.026076,0.561688,0.037729,0.120951
548,0.370692,0.02517,0.25124,0.022369,0.071913
549,0.295715,0.027293,0.112376,0.037551,0.118495
550,0.284599,0.028237,0.156426,0.023176,0.07676
551,0.298188,0.022709,0.121963,0.03786,0.115656
552,0.257051,0.028456,0.135206,0.022054,0.071335
553,0.342832,0.024535,0.150158,0.037906,0.130233
554,0.234676,0.027768,0.105533,0.022904,0.078471
555,0.36948,0.02331,0.194977,0.038091,0.113102
556,0.236824,0.02827,0.10601,0.021985,0.080559
557,0.716083,0.024422,0.5627,0.037135,0.091826
558,0.463233,0.028519,0.335687,0.021151,0.077876
559,0.426458,0.026718,0.244237,0.037808,0.117695
560,0.403241,0.029252,0.22017,0.050191,0.103628
561,0.424986,0.058481,0.149897,0.071118,0.14549
562,0.284563,0.064472,0.114095,0.023106,0.08289
563,0.44771,0.027905,0.258099,0.037722,0.123984
564,0.248853,0.025931,0.12491,0.022227,0.075785
565,0.268441,0.032372,0.08902,0.037045,0.110004
566,0.455301,0.025385,0.325544,0.023288,0.081084
567,0.617101,0.029912,0.432684,0.038029,0.116476
568,0.32426,0.022471,0.200096,0.030494,0.071199
569,0.299016,0.027913,0.118424,0.037982,0.114697
570,0.26953,0.026451,0.143395,0.01974,0.079944
571,0.31763,0.024961,0.146519,0.037468,0.108682
572,0.273042,0.026276,0.14536,0.023216,0.07819
573,0.296907,0.029289,0.117528,0.037782,0.112308
574,0.262978,0.024346,0.137091,0.023391,0.07815
575,0.344099,0.028196,0.152406,0.037373,0.126124
576,0.56322,0.025227,0.434803,0.019974,0.083216
577,0.423972,0.026848,0.210295,0.065967,0.120862
578,0.293371,0.048239,0.130777,0.019926,0.094429
579,0.456473,0.065372,0.220669,0.037496,0.132936
580,0.664329,0.044975,0.52511,0.021251,0.072993
581,0.429499,0.050599,0.196864,0.037095,0.144941
582,0.282822,0.027962,0.14451,0.027414,0.082936
583,0.976946,0.066661,0.740659,0.037835,0.131791
584,0.269647,0.042476,0.137325,0.022404,0.067442
585,0.372892,0.067303,0.132726,0.046582,0.126281
586,0.39579,0.040438,0.250308,0.022907,0.082137
587,0.361823,0.050365,0.142905,0.037422,0.131131
588,0.260927,0.030829,0.133845,0.02402,0.072233
589,0.28765,0.038172,0.117898,0.03786,0.09372
590,0.259619,0.024023,0.141922,0.020007,0.073667
591,0.427736,0.026256,0.244579,0.037822,0.119079
592,0.258605,0.03113,0.126912,0.02234,0.078223
593,0.381404,0.024545,0.203735,0.037894,0.11523
594,0.267734,0.025212,0.135995,0.02013,0.086397
595,0.364195,0.027002,0.221192,0.036592,0.079409
596,0.3458,0.029969,0.220241,0.021571,0.074019
597,0.329133,0.028017,0.14916,0.037942,0.114014
598,0.326657,0.025855,0.189197,0.022604,0.089001
599,0.365097,0.02456,0.158949,0.062182,0.119406
600,0.289217,0.03111,0.155462,0.025504,0.077141
601,0.46998,0.030607,0.290039,0.03823,0.111104
602,0.229574,0.03046,0.109028,0.021498,0.068588
603,0.289009,0.028702,0.104162,0.037584,0.118561
604,0.461432,0.026562,0.335494,0.019857,0.079519
605,0.410483,0.028248,0.220017,0.03788,0.124338
606,0.341654,0.024436,0.207248,0.023071,0.086899
607,0.413334,0.024802,0.20678,0.063996,0.117756
608,0.28393,0.031935,0.15526,0.023458,0.073277
609,0.403582,0.027528,0.223706,0.038071,0.114277
610,0.237624,0.027151,0.115273,0.019689,0.075511
611,0.365533,0.027632,0.184309,0.037458,0.116134
612,0.248192,0.025832,0.112263,0.022063,0.088034
613,0.347308,0.025666,0.165632,0.037571,0.118439
614,0.24804,0.027117,0.117413,0.024568,0.078942
615,0.33264,0.029632,0.154088,0.037229,0.111691
616,0.289526,0.037057,0.15041,0.022184,0.079875
617,0.320751,0.030736,0.137695,0.0375,0.11482
618,0.235946,0.025256,0.11515,0.019797,0.075743
619,0.348717,0.03213,0.166518,0.037269,0.1128
620,0.344703,0.024544,0.218529,0.019724,0.081906
621,0.404645,0.02759,0.223386,0.037513,0.116156
622,0.31147,0.024749,0.184491,0.022271,0.079959
623,0.339165,0.02874,0.152906,0.037067,0.120452
624,0.277146,0.026088,0.140178,0.024324,0.086556
625,0.320626,0.027501,0.164056,0.036782,0.092287
626,0.246285,0.024698,0.121642,0.020256,0.079689
627,0.27954,0.03125,0.091921,0.037822,0.118547
628,0.274766,0.022605,0.157393,0.02332,0.071448
629,0.406471,0.025024,0.23351,0.037095,0.110842
630,0.301454,0.0228,0.189026,0.020358,0.06927
631,0.30946,0.026307,0.130021,0.037762,0.11537
632,0.260857,0.028524,0.132721,0.022055,0.077557
633,0.29609,0.025971,0.115991,0.038375,0.115753
634,0.370428,0.021524,0.253563,0.02041,0.074931
635,0.24727,0.028187,0.08824,0.037422,0.093421
636,0.285583,0.02669,0.161586,0.020366,0.076941
637,0.371698,0.02451,0.19885,0.037766,0.110572
638,0.19882,0.021992,0.084837,0.021945,0.070046
639,0.30592,0.024677,0.118396,0.037031,0.125816
640,0.236083,0.024842,0.119257,0.023029,0.068955
641,0.361561,0.02444,0.183013,0.037467,0.116641
642,0.244135,0.03036,0.119079,0.019869,0.074827
643,0.310787,0.026682,0.132127,0.037411,0.114567
644,0.223054,0.029708,0.096128,0.021517,0.075701
645,0.395817,0.022227,0.253084,0.037333,0.083173
646,0.289157,0.025731,0.166839,0.020285,0.076302
647,0.28754,0.027604,0.104319,0.037875,0.117742
648,0.269329,0.022445,0.1522,0.021165,0.073519
649,0.324317,0.02898,0.127997,0.038139,0.129201
650,0.34847,0.027302,0.222251,0.02214,0.076777
651,0.309437,0.02501,0.137644,0.037864,0.108919
652,0.274817,0.026277,0.138723,0.030127,0.07969
653,0.41579,0.028783,0.235611,0.03738,0.114016
654,0.266414,0.025555,0.136413,0.024787,0.079659
655,0.429713,0.02958,0.234909,0.048736,0.116488
656,0.304208,0.023985,0.178086,0.022531,0.079606
657,0.379979,0.029008,0.162634,0.03848,0.149857
658,0.406076,0.024147,0.290345,0.022202,0.069382
659,0.328833,0.023618,0.153348,0.039612,0.112255
660,0.279482,0.02725,0.161274,0.019854,0.071104
661,0.357115,0.026963,0.175632,0.037769,0.116751
662,0.238617,0.029276,0.113999,0.023951,0.071391
663,0.290057,0.022656,0.143793,0.037674,0.085934
664,0.42674,0.024174,0.310539,0.020185,0.071842
665,0.358033,0.027902,0.177492,0.037594,0.115045
666,0.34575,0.025014,0.200288,0.044407,0.076041
667,0.67779,0.059225,0.446332,0.038022,0.134211
668,0.381877,0.043185,0.253276,0.021976,0.06344
669,0.518029,0.050958,0.26584,0.037722,0.163509
670,0.252125,0.045767,0.113147,0.020631,0.07258
671,0.490052,0.029878,0.288448,0.037871,0.133855
672,0.248449,0.023686,0.130763,0.020374,0.073626
673,0.439566,0.051364,0.2451,0.0382,0.104902
674,0.317589,0.048388,0.172543,0.021688,0.07497
675,0.506096,0.027319,0.329461,0.037849,0.111467
676,0.327206,0.025563,0.205781,0.019978,0.075884
677,0.531744,0.030404,0.347183,0.037629,0.116528
678,0.389084,0.026803,0.248897,0.022996,0.090388
679,0.358248,0.028915,0.17295,0.037954,0.118429
680,0.257607,0.026467,0.123797,0.02276,0.084583
681,0.381103,0.027625,0.197902,0.039558,0.116018
682,0.261194,0.025123,0.127957,0.023813,0.084301
683,0.318488,0.029516,0.133602,0.037474,0.117896
684,0.485599,0.025112,0.358355,0.022193,0.079939
685,0.307563,0.038487,0.124152,0.0379,0.107024
686,0.300691,0.023075,0.175873,0.023569,0.078174
687,0.338705,0.021782,0.195164,0.037233,0.084526
688,0.469555,0.027894,0.331795,0.023646,0.08622
689,0.361491,0.027496,0.167967,0.037683,0.128345
690,0.475417,0.02874,0.276861,0.073635,0.096181
691,0.467963,0.06033,0.158799,0.062496,0.186338
692,0.324681,0.054007,0.167988,0.019678,0.083008
693,0.421567,0.06589,0.176889,0.06276,0.116028
694,0.235987,0.029824,0.118165,0.020485,0.067513
695,0.273591,0.034132,0.102557,0.03768,0.099222
696,0.22485,0.031536,0.094434,0.022202,0.076678
697,0.517345,0.027327,0.330784,0.037898,0.121336
698,0.37198,0.038705,0.242316,0.022271,0.068688
699,0.296544,0.025218,0.111956,0.037766,0.121604
700,0.302535,0.029908,0.169938,0.021989,0.0807
701,0.297237,0.025013,0.105897,0.044429,0.121898
702,0.440868,0.027428,0.312129,0.022005,0.079306
703,0.49829,0.023619,0.3074,0.054592,0.112679
704,0.270746,0.02648,0.129455,0.023107,0.091704
705,0.399589,0.028437,0.216169,0.037437,0.117546
706,0.505826,0.025769,0.378791,0.020076,0.08119
707,0.326193,0.026194,0.145073,0.037843,0.117083
708,0.313389,0.043026,0.182269,0.022703,0.065391
709,0.46049,0.044162,0.266395,0.037998,0.111935
710,0.24981,0.028013,0.12574,0.01991,0.076147
711,0.334159,0.046387,0.143191,0.038,0.106581
712,0.29828,0.041293,0.159884,0.023093,0.07401
713,0.328046,0.025597,0.141596,0.037667,0.123186
714,0.335269,0.032168,0.199798,0.022211,0.081092
715,0.560891,0.025211,0.378649,0.037802,0.119229
716,0.429822,0.029646,0.303757,0.022783,0.073636
717,0.322945,0.023542,0.146088,0.038336,0.114979
718,0.336299,0.027172,0.210083,0.022489,0.076555
719,0.494396,0.024963,0.302883,0.037394,0.129156
720,0.379871,0.031644,0.229975,0.020838,0.097414
721,0.336027,0.034111,0.151956,0.038147,0.111813
722,0.267354,0.024835,0.145459,0.02396,0.0731
723,0.292957,0.026753,0.093095,0.037997,0.135112
724,0.263924,0.027496,0.14996,0.021204,0.065264
725,0.341564,0.0238,0.16873,0.037782,0.111252
726,0.24889,0.027353,0.127502,0.020454,0.073581
727,0.27854,0.025164,0.095945,0.037712,0.119719
728,0.272901,0.027224,0.150582,0.019402,0.075693
729,0.319755,0.024575,0.130246,0.038011,0.126923
730,0.33267,0.027654,0.193571,0.0269,0.084545
731,0.359175,0.027267,0.17316,0.037573,0.121175
732,0.299894,0.024059,0.168649,0.026333,0.080853
733,0.277096,0.026649,0.091021,0.038087,0.121339
734,0.32033,0.028178,0.185226,0.0263,0.080626
735,0.314044,0.032161,0.133524,0.037555,0.110804
736,0.263456,0.02325,0.132554,0.02788,0.079772
737,0.469656,0.027198,0.284534,0.03796,0.119964
738,0.211463,0.027846,0.07732,0.02739,0.078907
739,0.283713,0.025866,0.12073,0.037266,0.099851
740,0.422016,0.030604,0.287874,0.02789,0.075648
741,0.317545,0.025215,0.130982,0.037411,0.123937
742,0.250511,0.028842,0.116965,0.02657,0.078134
743,0.331317,0.027929,0.150702,0.037851,0.114835
744,0.372959,0.025534,0.225658,0.03079,0.090977
745,0.270836,0.025493,0.088716,0.039202,0.117425
746,0.477709,0.028238,0.34165,0.027866,0.079955
747,0.338875,0.031098,0.135673,0.039364,0.13274
748,0.414054,0.026012,0.276634,0.027027,0.084381
749,0.377691,0.100985,0.118616,0.039438,0.118652
750,0.422135,0.043196,0.260894,0.027386,0.090659
751,0.341883,0.038773,0.139368,0.037547,0.126195
752,0.351054,0.066979,0.165323,0.029433,0.089319
753,0.321314,0.055781,0.121379,0.037546,0.106608
754,0.365327,0.0518,0.213653,0.026727,0.073147
755,0.396424,0.054725,0.194563,0.037511,0.109625
756,0.377098,0.050688,0.224656,0.028196,0.073558
757,0.37612,0.040378,0.189978,0.038056,0.107708
758,0.519189,0.040589,0.37853,0.026607,0.073463
759,0.332857,0.040838,0.136106,0.037849,0.118064
760,0.257192,0.041769,0.11776,0.026347,0.071316
761,0.414119,0.041986,0.224906,0.037531,0.109696
762,0.298862,0.04182,0.156718,0.025976,0.074348
763,0.440477,0.040827,0.221187,0.037903,0.14056
764,0.27983,0.033352,0.142343,0.027613,0.076522
765,0.502019,0.037827,0.287077,0.062911,0.114204
766,0.291996,0.03987,0.1432,0.026337,0.082589
767,0.386444,0.05104,0.183515,0.0377,0.114189
768,0.281868,0.04324,0.128714,0.025896,0.084018
769,0.276057,0.044351,0.087312,0.038825,0.105569
770,0.246813,0.039222,0.102991,0.026383,0.078217
771,0.383546,0.041182,0.167713,0.049196,0.125455
772,0.259272,0.035793,0.11625,0.026356,0.080873
773,0.359137,0.033292,0.16765,0.037144,0.121051
774,0.411436,0.036191,0.273191,0.026927,0.075127
775,0.337598,0.033708,0.150484,0.038215,0.115191
776,0.31211,0.030009,0.18381,0.02646,0.071831
777,0.336612,0.034047,0.14384,0.037715,0.12101
778,0.273869,0.031046,0.138687,0.02629,0.077846
779,0.258646,0.032299,0.078952,0.03714,0.110255
780,0.359224,0.030051,0.222681,0.025726,0.080766
781,0.324814,0.032201,0.144821,0.037673,0.110119
782,0.584583,0.027655,0.451208,0.026623,0.079097
783,0.432794,0.035496,0.24923,0.037993,0.110075
784,0.269912,0.032852,0.132937,0.02572,0.078403
785,0.522637,0.032358,0.344209,0.038102,0.107968
786,0.290713,0.033872,0.154595,0.02583,0.076416
787,0.31515,0.029817,0.133437,0.037424,0.114472
788,0.394894,0.036914,0.257053,0.026053,0.074874
789,0.335157,0.026694,0.146947,0.037967,0.123549
790,0.323744,0.031789,0.185146,0.026573,0.080236
791,0.861612,0.033687,0.678612,0.041464,0.107849
792,0.421156,0.034852,0.162379,0.095583,0.128342
793,0.373806,0.034243,0.172613,0.037722,0.129228
794,0.420561,0.053473,0.185254,0.05414,0.127694
795,0.374656,0.041734,0.156004,0.03768,0.139238
796,0.668067,0.042351,0.447639,0.054467,0.12361
797,0.502178,0.071327,0.261508,0.037006,0.132337
798,0.453218,0.051991,0.187896,0.090933,0.122398
799,0.534918,0.070272,0.279492,0.037758,0.147396
800,0.478313,0.045783,0.248531,0.055924,0.128075
801,0.398292,0.038769,0.19523,0.037691,0.126602
802,0.454272,0.033913,0.214904,0.079117,0.126338
803,0.506444,0.040213,0.289345,0.062164,0.114722
804,0.52807,0.038317,0.240331,0.0813,0.168122
805,0.487333,0.072247,0.184746,0.062987,0.167353
806,0.496438,0.056991,0.213899,0.08821,0.137338
807,0.494328,0.071923,0.24382,0.037606,0.140979
808,0.361576,0.049538,0.127686,0.055507,0.128845
809,0.367458,0.042169,0.17624,0.037576,0.111473
810,0.380136,0.040016,0.156391,0.05474,0.128989
811,0.355915,0.047402,0.161432,0.037829,0.109252
812,1.07732,0.044247,0.830207,0.077847,0.125019
813,0.441151,0.056143,0.193666,0.061515,0.129827
814,0.555456,0.0856,0.202106,0.07696,0.19079
815,0.525998,0.042317,0.280666,0.065785,0.13723
816,0.45813,0.093013,0.140123,0.055073,0.169921
817,0.3882,0.034582,0.162476,0.06575,0.125392
818,0.984305,0.096486,0.618624,0.081663,0.187532
819,0.487297,0.0737,0.164892,0.061412,0.187293
820,0.580583,0.075846,0.187134,0.10156,0.216043
821,0.548902,0.069777,0.254109,0.075081,0.149935
822,0.589813,0.096327,0.277153,0.058073,0.15826
823,0.553123,0.063853,0.26397,0.066493,0.158807
824,0.537568,0.066613,0.191864,0.07731,0.201781
825,0.729535,0.036922,0.495753,0.067553,0.129307
826,0.527843,0.061078,0.199778,0.09128,0.175707
827,0.578132,0.069413,0.286226,0.065545,0.156948
828,0.466474,0.106052,0.1565,0.07678,0.127142
829,0.831593,0.087573,0.492724,0.066823,0.184473
830,0.774478,0.09033,0.40684,0.081927,0.195381
831,0.488768,0.07436,0.170371,0.061791,0.182246
832,0.606819,0.074646,0.201998,0.092704,0.237471
833,0.46336,0.071993,0.210711,0.037437,0.143219
834,0.440702,0.033448,0.186881,0.076903,0.14347
835,0.602196,0.075769,0.276536,0.065891,0.184
836,0.579023,0.069541,0.237701,0.09206,0.179721
837,0.476751,0.075279,0.177206,0.062896,0.16137
838,0.488876,0.082954,0.185802,0.072107,0.148013
839,0.622682,0.089654,0.298547,0.037662,0.196819
840,0.509774,0.037485,0.211596,0.09003,0.170663
841,0.462466,0.072513,0.167398,0.077821,0.144734
842,0.579879,0.068913,0.208545,0.092313,0.210108
843,0.438668,0.075643,0.157555,0.062549,0.142921
844,0.87159,0.091229,0.562094,0.05499,0.163277
845,0.412342,0.074324,0.201892,0.037056,0.09907
846,0.370915,0.045948,0.126037,0.054303,0.144627
847,0.370336,0.042954,0.182752,0.037872,0.106758
848,0.346108,0.041237,0.126967,0.054713,0.123191
849,0.36587,0.043371,0.175939,0.037638,0.108922
850,0.459779,0.041056,0.230196,0.054416,0.134111
851,0.585655,0.043272,0.374703,0.037689,0.129991
852,0.41942,0.039296,0.204038,0.05462,0.121466
853,0.324734,0.038807,0.169867,0.037054,0.079006
854,0.466931,0.043498,0.24616,0.053746,0.123527
855,0.450457,0.039776,0.231945,0.037576,0.14116
856,0.445845,0.045976,0.170761,0.106466,0.122642
857,0.486561,0.069572,0.184844,0.061707,0.170438
858,0.486639,0.075393,0.149126,0.076707,0.185413
859,0.42406,0.04422,0.220627,0.037638,0.121575
860,0.375276,0.035748,0.142136,0.054766,0.142626
861,0.324187,0.03214,0.142979,0.0375,0.111568
862,0.37954,0.05368,0.143237,0.05693,0.125693
863,0.376776,0.039285,0.174114,0.037873,0.125504
864,0.41345,0.043712,0.169119,0.054413,0.146206
865,0.380416,0.042617,0.194058,0.037633,0.106108
866,0.397434,0.038411,0.179965,0.05401,0.125048
867,0.416943,0.040611,0.194694,0.037983,0.143655
868,0.464929,0.041766,0.252506,0.06574,0.104917
869,0.655324,0.04149,0.446844,0.040622,0.126368
870,0.35187,0.033879,0.12013,0.065293,0.132568
871,0.350405,0.040562,0.165432,0.037442,0.106969
872,0.381411,0.057733,0.129267,0.05434,0.140071
873,0.31703,0.040058,0.129822,0.038064,0.109086
874,0.362316,0.039236,0.147414,0.053983,0.121683
875,0.435773,0.040871,0.232797,0.037827,0.124278
876,0.709228,0.042893,0.480743,0.055023,0.130569
877,0.354585,0.026029,0.17045,0.037782,0.120324
878,0.585391,0.04332,0.337096,0.07697,0.128005
879,0.467163,0.055796,0.20091,0.06598,0.144477
880,0.594146,0.069176,0.244853,0.08077,0.199347
881,0.597171,0.075327,0.31622,0.061051,0.144573
882,0.342905,0.07346,0.106223,0.054584,0.108638
883,0.40626,0.060885,0.180888,0.037371,0.127116
884,0.387828,0.044287,0.142763,0.05503,0.145748
885,0.346672,0.043061,0.128213,0.038033,0.137365
886,0.494672,0.046098,0.239987,0.054474,0.154113
887,0.564091,0.044635,0.321157,0.043442,0.154857
888,0.599948,0.042973,0.347149,0.083463,0.126363
889,0.46387,0.07565,0.193339,0.06624,0.128641
890,0.45897,0.082986,0.149515,0.078113,0.148356
891,0.493049,0.079295,0.215892,0.062278,0.135584
892,0.511896,0.082189,0.186988,0.07756,0.165159
893,0.509586,0.075067,0.209628,0.062198,0.162693
894,0.645156,0.07822,0.308124,0.092374,0.166438
895,0.413234,0.073197,0.117629,0.038653,0.183755
896,0.557917,0.034925,0.298376,0.0783,0.146316
897,0.421905,0.0349,0.186889,0.062769,0.137347
898,0.466922,0.082303,0.158029,0.077013,0.149577
899,0.46326,0.071188,0.170249,0.062455,0.159368
900,0.527072,0.082298,0.196557,0.081206,0.167011
901,0.526881,0.069767,0.24813,0.061647,0.147337
902,0.4315,0.081867,0.177231,0.055373,0.117029
903,0.628035,0.032812,0.413392,0.063856,0.117975
904,0.408345,0.04013,0.135482,0.094677,0.138056
905,0.346526,0.037763,0.139498,0.037211,0.132054
906,0.483837,0.03812,0.21655,0.07722,0.151947
907,0.689868,0.03495,0.470373,0.065725,0.11882
908,0.635973,0.078706,0.320532,0.070836,0.165899
909,0.67216,0.037218,0.430566,0.066938,0.137438
910,0.63891,0.04535,0.280918,0.081154,0.231488
911,0.625126,0.074233,0.289314,0.074193,0.187386
912,0.579067,0.069479,0.251421,0.092153,0.166014
913,0.498576,0.071989,0.200343,0.063909,0.162335
914,0.577182,0.105747,0.202126,0.105307,0.164002
915,0.580804,0.070726,0.263338,0.066175,0.180565
916,0.488044,0.072362,0.160549,0.078377,0.176756
917,0.444016,0.075859,0.16322,0.063242,0.141695
918,0.454606,0.077856,0.148709,0.077997,0.150044
919,0.44394,0.07558,0.148911,0.06226,0.157189
920,0.47631,0.087479,0.204438,0.054647,0.129746
921,0.323996,0.040224,0.131738,0.038457,0.113577
922,0.40522,0.04426,0.17633,0.054647,0.129983
923,0.45807,0.049542,0.230055,0.037867,0.140606
924,0.53138,0.037723,0.285946,0.054713,0.152998
925,0.327812,0.063595,0.11857,0.038432,0.107215
926,0.393185,0.043936,0.168775,0.05484,0.125634
927,0.355942,0.038616,0.149825,0.038231,0.12927
928,0.31143,0.044718,0.113938,0.055847,0.096927
929,0.365807,0.056104,0.152678,0.037065,0.11996
930,0.434018,0.043158,0.197226,0.054613,0.139021
931,0.56117,0.041224,0.354472,0.037605,0.127869
932,0.515228,0.042137,0.272141,0.054707,0.146243
