Target device: xilinx_u50_gen3x16_xdma_base_5-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
41702.9,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41746.3,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41789.1,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41832.4,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41875.5,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41918.6,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41963,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42007.4,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42050.6,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42093.8,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42136.6,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42179.7,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42225.3,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42270.6,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42316.4,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42361.6,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42406.4,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42451.7,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42496.9,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42542.1,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42587.5,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42633.5,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42679,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42725,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42770.7,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42816.3,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42862.1,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42907.9,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
42953.8,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43000.8,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43047.9,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43093.5,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43136.9,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43181,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43225.2,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43269.1,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43312.9,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43356.1,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43399.3,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43442.7,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43486.5,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43529.4,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43572.8,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43615.8,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43659.2,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43702.8,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43746.1,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43789.2,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43832.5,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43875.9,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43918.8,0,0,1424,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
43961.9,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44006.8,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44051.5,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44094.7,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44138.2,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44181.5,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44224.6,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44267.8,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44311.3,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44354.8,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44398.3,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44441.8,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44485.5,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44528.9,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44572.2,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44615.8,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44659.4,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44702.6,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44745.9,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44789.8,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44833.9,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44878.2,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44921.3,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
44964.8,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45009.9,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45055.8,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45100.5,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45143.9,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45187.4,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45231,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45274.4,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45318,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45361.9,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45405.2,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45448.8,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45492.4,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45535.6,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45578.9,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45622.1,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45666.2,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45710.8,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45754.4,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45797.8,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45841.6,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45885.3,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45928.6,0,0,1425,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
45971.8,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46016.5,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46062.3,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46106.5,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46149.9,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46193.2,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46236.7,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46280,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46323.4,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46366.6,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46409.8,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46453.6,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46496.8,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46540.5,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46583.8,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46627.2,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46670.6,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46713.9,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46757.3,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46801.1,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46844.6,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46887.9,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46931.9,0,0,1425,12012,7000,849,565,3343,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
46976.4,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47023.4,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47069.3,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47113.6,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47160,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47204.5,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47249.2,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47293.8,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47338.3,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47382.9,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47427.8,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47472.5,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47517.4,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47561.8,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47607,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47652.2,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47697.2,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47742.1,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47786.7,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47831.7,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47876.4,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47921,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
47965.8,0,0,1425,12012,6900,849,569,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48011.9,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48057,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48103.4,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48148.2,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48192.9,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48237.3,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48281.6,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48324.8,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48367.9,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48411.4,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48454.9,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48498.1,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48541.2,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48584.4,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48628,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48671.3,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48714.8,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48758.4,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48801.9,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48845.5,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48889.5,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48934.1,0,0,1424,12012,6800,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
48977.3,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49023.5,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49068.4,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49113.8,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49158.4,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49203,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49247.1,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49291.2,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49335.8,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49380.5,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49424.8,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49469.7,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49514.5,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49559,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49603.1,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49647.3,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49692.1,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49736.1,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49780.6,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49825.4,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49869.9,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49914.5,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
49960,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
50004.8,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50051,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50096.3,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50142.7,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50188,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50234,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50279.3,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50324.7,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50370.4,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50415.2,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50460.8,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50505.8,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50551.1,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50596.7,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50642.1,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50687.6,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50732.9,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50778.1,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50823.1,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50868.2,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50913.4,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
50958.3,0,0,1425,12012,7000,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51003.4,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51049.7,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51094.8,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51141.4,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51186.6,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51231.4,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51276.5,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51320.9,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51366.4,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51411.7,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51456.5,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51501.4,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51546,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51590.9,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51635.7,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51680.7,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51725.7,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51770.4,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51812.7,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51851.1,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51889.3,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51927.8,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
51969.4,0,0,1424,12013,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
52010.6,0,0,1425,12013,6900,849,567,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
52053.8,0,0,1425,12013,6900,849,567,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
52095.9,0,0,1425,12013,6900,849,567,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
52139.9,0,0,1425,12013,6900,849,567,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
